Gyro X, Gyro Y, Gyro Z, Accel X, Accel Y, Accel Z
2.13, 2.34, 11.28, 0.48, 0.02, 9.33
1.87, 3.63, 11.44, 0.45, 0.50, 9.31
1.43, 4.26, 11.47, 0.23, 0.25, 9.62
0.96, 4.46, 11.48, 0.45, 0.09, 9.62
0.83, 5.20, 11.44, 0.14, -0.21, 9.74
0.88, 5.06, 10.69, 0.13, 0.10, 9.94
1.34, 4.71, 9.93, 0.11, 0.23, 9.86
1.89, 5.19, 9.66, 0.74, 0.13, 9.59
2.30, 6.03, 9.86, 0.66, 0.04, 9.45
2.85, 7.76, 10.12, 0.10, -0.34, 9.76
2.48, 8.58, 10.08, -0.10, -0.23, 9.92
1.96, 8.10, 9.56, -0.46, -0.40, 10.09
1.42, 6.22, 9.16, -0.21, 0.22, 10.12
1.21, 4.57, 9.30, -0.66, 0.05, 10.12
1.19, 2.91, 9.37, -0.55, -0.01, 10.22
1.37, 1.58, 9.64, -0.85, -0.02, 10.14
1.46, -0.24, 9.45, -0.72, 0.24, 10.76
1.16, -2.57, 9.58, -0.59, 0.17, 9.92
0.94, -3.67, 9.69, -0.23, -0.11, 10.32
0.48, -4.63, 10.05, -0.17, -0.19, 9.45
-0.31, -3.62, 9.76, -0.42, -0.26, 10.21
-1.06, -3.37, 9.25, -0.04, -0.29, 9.95
-2.01, -2.55, 8.60, 0.15, -0.18, 9.31
-2.25, -1.02, 8.17, 0.39, -0.24, 9.52
-2.28, 1.06, 7.77, 0.52, -0.21, 9.12
-1.69, 3.88, 7.19, 0.09, -0.63, 9.71
-1.10, 5.49, 6.85, 0.35, -0.38, 9.29
-0.05, 7.09, 6.42, -0.12, -0.09, 9.99
0.79, 6.87, 6.39, 0.24, -0.13, 9.81
2.03, 6.52, 6.83, -0.27, 0.06, 9.88
2.69, 5.12, 6.97, -0.14, -0.00, 9.99
3.19, 3.77, 7.44, -0.34, 0.09, 9.91
3.68, 1.88, 8.00, -0.16, 0.24, 9.75
4.01, 0.06, 8.58, -0.21, 0.51, 9.94
4.20, -1.73, 9.19, 0.05, 0.42, 9.87
4.71, -2.72, 10.07, 0.25, 0.71, 9.43
4.84, -2.57, 10.78, -0.06, 0.72, 10.07
4.26, -3.16, 11.48, 0.34, 0.78, 9.63
3.48, -2.50, 12.32, 0.35, 0.60, 9.95
2.88, -2.85, 12.69, 0.54, 0.65, 10.06
1.66, -3.46, 13.73, 0.51, 0.71, 9.84
0.34, -3.55, 14.67, 0.75, 0.29, 9.97
-0.76, -3.34, 15.92, 0.92, 0.34, 9.88
-1.64, -2.91, 16.98, 0.63, 0.39, 9.97
-2.04, -2.35, 17.57, 0.99, 0.21, 10.13
-1.95, -0.81, 18.56, 0.65, 0.06, 9.48
-1.53, 0.95, 19.35, 0.69, 0.17, 10.17
-1.77, 2.52, 19.94, 0.52, 0.06, 10.01
-2.10, 3.39, 20.76, 0.51, 0.13, 9.76
-1.98, 3.36, 21.71, 0.30, 0.38, 10.23
-2.49, 2.06, 22.54, 0.22, 0.33, 10.05
-2.59, 1.96, 22.84, 0.22, 0.48, 10.11
-2.86, 1.19, 23.38, 0.07, 0.46, 10.23
-3.38, 0.43, 24.24, 0.39, 0.08, 10.19
-3.67, 0.27, 25.26, 0.69, 0.07, 10.17
-4.22, 0.20, 26.03, 0.42, -0.00, 10.24
-4.62, -1.09, 25.69, 0.39, -0.03, 10.23
-5.01, -1.40, 24.89, 0.90, 0.05, 9.11
-5.04, 1.34, 25.15, 1.06, 0.15, 9.56
-5.04, 2.60, 26.28, 1.08, -0.07, 9.50
-4.95, 2.48, 27.15, 0.76, -0.32, 9.87
-4.19, 1.66, 27.44, 0.99, -0.32, 9.77
-3.34, 1.23, 27.12, 0.62, -0.25, 9.75
-2.94, 1.01, 26.89, 0.71, -0.08, 9.66
-1.72, 1.29, 27.04, 1.03, -0.03, 8.75
-0.77, 4.10, 27.90, 0.98, -0.00, 8.73
0.05, 7.64, 29.32, 0.65, 0.13, 9.06
0.64, 8.49, 30.04, -0.28, -0.01, 9.90
0.34, 6.07, 29.27, -0.62, 0.46, 10.15
-0.46, 3.33, 28.45, -0.37, 0.38, 9.96
-0.99, 2.86, 28.98, -0.41, 0.51, 10.00
-1.71, 1.85, 29.80, -0.58, 0.61, 10.09
-2.65, 0.41, 30.40, -0.51, 0.30, 10.53
-3.59, -0.46, 30.43, -0.90, 0.34, 10.91
-4.77, -2.77, 29.46, -0.69, 0.25, 10.85
-5.37, -4.82, 28.68, 0.21, 0.32, 10.20
-5.53, -4.61, 28.74, 0.42, 0.22, 9.91
-5.57, -2.30, 29.11, 0.33, 0.31, 10.12
-5.90, 0.21, 29.50, 0.34, 0.04, 9.88
-6.03, 3.26, 29.82, 0.20, -0.26, 10.25
-5.98, 4.19, 29.91, -0.32, 0.02, 10.63
-6.18, 2.03, 29.37, -0.14, 0.25, 10.50
-6.26, 0.63, 28.98, -0.06, 0.15, 9.76
-6.05, 0.77, 29.17, 0.20, 0.35, 9.49
-6.12, 1.76, 30.04, 0.23, 0.64, 9.14
-6.12, 3.41, 30.69, -0.14, 0.75, 9.83
-6.24, 2.41, 30.70, -0.34, 0.52, 10.08
-6.29, 1.27, 30.59, -0.46, 0.61, 10.06
-6.85, -1.07, 30.23, -0.37, 0.67, 9.81
-7.34, -2.26, 30.23, 0.13, 0.61, 9.88
-7.92, -3.78, 30.82, 0.30, 0.46, 9.60
-8.33, -5.81, 31.48, 0.68, 0.66, 9.51
-8.26, -6.74, 31.62, 0.87, 0.44, 9.55
-7.87, -6.04, 31.32, 1.19, -0.22, 9.20
-7.16, -3.47, 31.01, 1.41, -0.45, 9.18
-6.40, 0.14, 31.01, 1.55, -0.51, 9.25
-5.55, 3.48, 30.58, 1.54, -0.69, 9.46
-4.41, 5.81, 30.18, 1.50, -0.73, 8.97
-3.17, 8.68, 30.24, 1.23, -0.50, 9.21
-2.52, 10.73, 30.29, 0.47, -0.27, 9.74
-1.98, 10.39, 29.99, -0.11, -0.19, 9.90
-1.86, 8.68, 29.82, -0.28, -0.04, 10.04
-2.04, 7.93, 30.16, -0.33, -0.12, 9.81
-2.16, 7.66, 31.60, -0.55, -0.02, 9.78
-2.53, 6.16, 33.53, -0.69, 0.32, 10.20
-3.09, 1.20, 35.29, -0.78, 0.56, 10.56
-3.81, -5.13, 36.08, -1.06, 0.51, 10.23
-4.32, -9.56, 35.80, -0.63, 0.37, 9.79
-5.19, -10.61, 36.34, 0.19, 0.06, 9.09
-5.87, -9.32, 37.52, 0.16, -0.23, 9.70
-6.07, -10.34, 37.38, 0.40, -0.40, 9.97
-5.53, -11.11, 35.82, 0.39, -0.90, 9.71
-4.75, -8.66, 33.49, 0.48, -1.24, 9.22
-3.80, -2.24, 31.32, 0.88, -1.34, 9.04
-2.20, 5.33, 30.46, 1.29, -0.99, 8.62
-0.45, 11.35, 30.85, 0.90, -0.46, 9.19
0.34, 13.15, 31.10, 0.46, -0.27, 9.54
1.77, 14.34, 31.10, -0.33, -0.17, 10.29
2.72, 12.19, 30.77, -0.60, -0.14, 10.40
2.99, 8.83, 30.37, -0.77, 0.04, 10.87
2.20, 5.78, 30.75, -0.50, 0.22, 10.66
1.01, 2.94, 31.81, -0.39, 0.40, 10.47
-0.67, -1.05, 33.13, 0.06, 0.53, 10.21
-2.56, -4.17, 34.70, 0.08, 0.39, 9.90
-4.14, -6.87, 36.06, 0.14, 0.11, 9.92
-5.36, -9.97, 36.93, 0.34, -0.13, 10.00
-5.71, -12.62, 38.06, 0.77, 0.01, 9.39
-4.52, -12.29, 38.62, 0.81, -0.06, 9.12
-2.52, -10.60, 38.34, 0.89, -0.27, 9.02
-1.57, -9.32, 37.77, 0.94, -0.56, 8.69
0.51, -4.34, 36.20, 1.08, -0.96, 8.03
2.09, 3.57, 34.92, 1.31, -0.81, 8.33
3.11, 9.94, 34.16, 1.21, -0.48, 8.40
4.19, 13.88, 34.06, 0.60, 0.05, 9.15
4.84, 14.86, 33.97, -0.09, 0.43, 10.29
4.51, 13.11, 33.55, -0.42, 0.27, 10.57
4.02, 10.10, 33.68, -0.55, 0.24, 10.56
3.10, 6.36, 34.48, -0.38, 0.55, 10.55
1.82, 3.06, 35.86, -0.43, 0.65, 10.28
0.84, -0.32, 37.39, -0.56, 0.75, 10.65
-0.53, -5.39, 38.27, -0.46, 0.68, 10.77
-1.72, -9.87, 38.66, -0.32, 0.49, 10.32
-2.46, -12.31, 38.71, 0.01, 0.32, 10.19
-2.56, -13.11, 38.71, 0.23, 0.24, 9.86
-2.53, -12.89, 38.90, 0.65, -0.05, 9.52
-2.37, -10.51, 39.25, 0.94, -0.03, 9.54
-1.82, -7.40, 39.47, 0.90, -0.45, 9.52
-1.40, -4.33, 39.09, 1.02, -0.75, 9.17
-0.71, 0.19, 38.77, 1.06, -0.33, 8.95
-0.19, 4.81, 38.57, 0.93, -0.10, 9.29
0.34, 7.40, 38.35, 0.76, -0.07, 9.69
0.62, 8.77, 38.19, 0.23, 0.02, 9.95
0.28, 9.84, 38.32, 0.18, -0.13, 10.19
0.02, 10.44, 39.02, 0.06, 0.21, 10.42
-0.49, 8.90, 40.23, -0.16, 0.53, 10.89
-1.58, 4.98, 41.13, -0.18, 0.47, 10.78
-2.46, 1.40, 41.87, -0.26, 0.28, 10.17
-2.81, 0.18, 42.13, -0.35, 0.35, 10.08
-3.90, -1.93, 42.83, -0.10, 0.22, 10.12
-4.53, -3.68, 43.53, -0.03, 0.11, 10.13
-4.45, -6.16, 43.40, -0.16, -0.06, 10.42
-4.06, -9.46, 42.56, 0.41, -0.33, 10.03
-3.52, -9.65, 41.95, 0.88, -0.60, 9.19
-2.69, -6.18, 41.73, 1.02, -0.61, 8.88
-2.15, -2.33, 41.64, 1.08, -0.49, 8.55
-1.55, 1.12, 41.41, 0.81, -0.25, 8.68
-1.30, 3.66, 41.09, 0.57, -0.49, 9.18
-1.10, 4.39, 40.87, 0.01, -0.56, 9.49
-0.95, 3.94, 40.79, -0.44, -0.24, 9.85
-0.73, 1.97, 40.64, -0.48, 0.00, 10.27
-0.20, -1.21, 40.42, -0.41, -0.13, 9.98
-0.05, -2.57, 40.37, -0.28, -0.09, 9.97
-0.16, -3.40, 40.76, 0.17, 0.12, 9.61
-0.19, -2.33, 41.60, 0.32, 0.15, 9.46
-0.40, -0.67, 42.34, -0.02, 0.31, 10.01
-0.91, -1.01, 42.48, -0.17, 0.24, 10.41
-1.57, -2.11, 42.09, 0.07, -0.30, 10.18
-1.50, -2.20, 42.03, -0.17, -0.42, 10.52
-1.58, -3.58, 41.81, 0.23, -0.18, 10.76
-1.37, -3.75, 41.72, 0.29, -0.19, 10.25
-0.60, -3.36, 41.31, 0.62, 0.02, 9.85
-0.14, -1.91, 41.26, 1.32, 0.14, 9.16
0.39, 3.01, 42.36, 1.31, 0.29, 9.05
0.53, 7.71, 43.71, 0.75, 0.36, 9.72
0.45, 8.51, 44.13, 0.54, 0.47, 9.80
0.07, 8.60, 44.53, -0.20, 0.88, 10.37
-0.58, 7.20, 44.41, -0.55, 0.87, 10.69
-1.53, 5.10, 44.51, -0.28, 0.83, 10.23
-2.50, 3.62, 45.43, -0.25, 0.83, 10.70
-3.74, 0.56, 46.19, -0.24, 0.82, 11.16
-4.91, -4.41, 46.36, -0.10, 0.60, 10.80
-5.42, -7.98, 46.41, 0.43, 0.73, 10.46
-5.53, -8.00, 47.14, 0.86, 0.73, 9.76
-5.71, -5.40, 48.02, 1.00, 0.61, 9.46
-5.87, -2.46, 48.36, 1.10, 0.31, 9.29
-6.10, 0.55, 48.44, 1.29, 0.17, 9.20
-6.29, 3.23, 48.35, 0.93, 0.12, 9.65
-6.09, 3.81, 47.91, 0.65, 0.06, 9.82
-6.12, 3.73, 47.78, 0.67, -0.08, 9.83
-6.08, 4.68, 48.06, 0.35, -0.12, 9.81
-5.56, 5.13, 48.52, 0.09, 0.21, 9.89
-5.34, 3.43, 48.95, 0.12, 0.30, 9.76
-5.67, 2.09, 49.36, -0.19, 0.33, 9.37
-6.43, 1.94, 49.80, -0.19, 0.14, 9.04
-7.03, 2.31, 50.80, -0.06, 0.17, 9.18
-7.39, 1.21, 52.07, -0.31, 0.13, 10.44
-7.79, -4.24, 52.31, -0.55, 0.02, 10.65
-7.34, -10.04, 51.32, -0.30, -0.38, 9.83
-6.26, -11.71, 50.73, 0.30, -0.83, 9.50
-5.53, -9.65, 51.01, 0.99, -0.82, 8.83
-4.33, -5.58, 51.12, 1.06, -0.66, 9.04
-3.17, -3.28, 50.28, 0.98, -1.00, 9.10
-2.67, -2.43, 49.53, 1.16, -1.08, 8.73
-1.53, 1.83, 48.19, 0.93, -1.10, 8.66
-0.08, 7.32, 46.92, 0.31, -0.99, 9.28
1.01, 9.99, 45.76, 0.23, -0.47, 9.24
1.79, 10.91, 45.36, -0.04, -0.20, 9.97
1.65, 10.77, 45.41, -0.28, -0.20, 10.06
1.53, 8.45, 45.59, -0.65, -0.13, 10.13
0.92, 3.95, 45.81, -0.40, -0.07, 10.24
0.00, 0.69, 46.42, -0.61, -0.33, 10.31
-0.72, -2.57, 46.52, -0.62, -0.21, 10.47
-1.42, -6.30, 46.46, -0.20, -0.09, 10.30
-1.57, -8.32, 46.65, 0.07, 0.14, 9.55
-1.38, -7.48, 46.47, 0.54, 0.49, 9.08
-1.53, -4.81, 46.68, 1.17, 0.23, 8.55
-1.65, -2.67, 47.04, 1.43, -0.00, 8.29
-1.88, 3.01, 47.66, 1.18, -0.02, 8.90
-2.22, 6.70, 47.90, 0.72, 0.09, 9.70
-2.37, 8.06, 47.85, 0.42, 0.14, 10.06
-2.20, 8.59, 47.80, 0.01, 0.28, 10.41
-2.23, 7.64, 48.02, -0.01, 0.42, 10.72
-2.69, 6.31, 48.73, -0.15, 0.15, 10.46
-3.37, 4.79, 49.52, -0.21, 0.08, 10.66
-4.42, 1.46, 50.42, -0.08, 0.36, 10.61
-5.11, -2.62, 51.41, 0.08, 0.42, 10.38
-5.46, -5.48, 51.96, 0.09, 0.18, 10.50
-5.70, -7.26, 52.22, 0.43, -0.26, 10.18
-5.26, -7.47, 52.34, 0.66, -0.22, 9.97
-4.45, -6.22, 52.67, 1.01, -0.16, 9.23
-3.85, -4.92, 52.60, 1.11, -0.04, 9.03
-2.73, -1.87, 52.42, 1.25, -0.12, 8.60
-2.19, 2.66, 52.36, 1.22, -0.33, 8.36
-1.91, 7.68, 52.36, 0.66, -0.15, 9.13
-1.44, 9.06, 51.80, 0.14, -0.26, 10.08
-0.96, 7.02, 50.51, -0.06, -0.06, 9.99
-0.27, 5.39, 49.45, -0.17, 0.29, 10.14
-0.14, 4.88, 49.17, 0.14, 0.15, 10.10
-0.37, 5.37, 49.70, 0.18, 0.08, 9.39
-1.11, 6.61, 50.79, 0.07, 0.50, 9.75
-2.27, 6.11, 51.73, 0.05, 0.77, 9.96
-3.16, 4.09, 52.47, -0.28, 0.67, 10.16
-4.07, 1.36, 52.64, -0.13, 0.29, 10.58
-5.34, -0.53, 52.91, 0.08, -0.10, 10.41
-5.74, -0.89, 53.05, 0.09, -0.02, 10.33
-6.52, -1.71, 53.06, 0.16, 0.01, 10.57
-6.87, -3.34, 52.75, 0.77, 0.04, 9.88
-6.47, -2.13, 52.89, 0.86, 0.03, 9.05
-5.78, 1.66, 53.00, 0.83, -0.15, 8.88
-5.15, 5.58, 53.68, 0.55, -0.26, 9.31
-4.41, 7.18, 53.95, -0.09, -0.29, 10.26
-3.64, 4.20, 53.31, -0.13, -0.44, 10.43
-2.50, 0.59, 52.28, 0.01, -0.39, 10.30
-1.61, -1.21, 51.90, 0.42, -0.31, 10.14
-1.34, -1.01, 51.96, 0.73, -0.55, 9.41
-1.25, 1.39, 52.28, 1.11, -0.70, 9.44
-1.05, 2.97, 52.32, 0.83, -0.68, 9.57
-0.88, 3.17, 52.10, 0.58, -0.55, 9.53
-0.50, 2.75, 51.00, 0.46, -0.68, 9.80
-0.02, 2.55, 49.75, 0.58, -0.94, 9.47
0.33, 4.07, 49.06, 0.64, -0.66, 8.98
0.37, 6.90, 49.58, 0.70, -0.37, 8.95
0.74, 8.42, 50.74, 0.58, -0.09, 8.83
0.93, 8.83, 52.23, 0.01, 0.36, 8.83
0.69, 8.76, 52.92, -0.55, 0.41, 9.82
0.01, 6.12, 53.12, -0.94, -0.09, 9.89
-0.53, 2.24, 52.64, -1.40, -0.08, 10.52
-1.34, -2.48, 52.16, -0.93, 0.24, 10.13
-1.91, -4.74, 52.40, -0.70, 0.35, 9.76
-2.26, -5.74, 52.73, -0.34, 0.54, 9.65
-2.61, -5.88, 53.15, -0.09, 0.01, 9.73
-2.90, -5.23, 53.32, -0.13, -0.21, 9.67
-2.96, -3.33, 53.17, -0.42, -0.09, 10.41
-2.78, -3.91, 52.36, -0.19, -0.16, 10.58
-1.66, -4.52, 51.71, 0.14, -0.21, 10.35
-0.44, -4.09, 51.26, 0.45, -0.46, 10.25
0.48, -2.27, 51.16, 0.70, -0.72, 9.90
1.60, 0.92, 50.77, 0.28, -0.97, 9.90
2.45, 3.24, 49.99, 0.12, -0.73, 9.75
3.29, 5.62, 49.42, -0.14, -0.19, 9.90
4.08, 6.14, 48.97, -0.37, -0.13, 10.33
4.46, 4.81, 48.52, -0.49, -0.05, 10.17
4.20, 2.77, 48.45, -0.78, -0.01, 10.15
3.32, 0.69, 48.68, -0.68, 0.00, 10.07
2.55, -1.95, 49.37, -0.57, 0.20, 9.57
1.75, -4.91, 50.58, -0.32, 0.74, 9.55
1.40, -6.19, 51.19, -0.24, 0.72, 9.73
0.73, -8.67, 52.00, -0.39, 0.17, 9.75
-0.10, -10.70, 52.15, -0.22, 0.02, 9.78
-1.23, -12.41, 52.38, 0.25, -0.00, 9.62
-1.40, -12.72, 52.70, 0.74, 0.19, 8.96
-1.25, -10.80, 53.28, 0.97, 0.24, 8.77
-0.85, -8.16, 53.58, 1.13, 0.06, 8.73
-0.21, -4.61, 53.60, 1.06, -0.24, 8.98
0.38, -1.40, 53.23, 0.71, -0.21, 9.57
1.05, -0.21, 52.52, 0.77, -0.10, 9.68
2.12, 1.35, 52.41, 0.60, -0.08, 9.52
3.08, 3.73, 52.60, 0.34, -0.05, 10.22
3.35, 3.60, 53.01, 0.04, -0.14, 10.85
3.22, 0.10, 52.64, -0.16, -0.15, 11.16
3.22, -2.58, 52.23, 0.09, -0.34, 11.03
3.18, -6.77, 51.72, 0.64, -0.46, 10.57
3.36, -7.47, 51.82, 1.02, -0.49, 10.25
4.28, -6.39, 52.19, 1.22, -0.79, 9.86
5.73, -4.24, 52.08, 1.16, -0.48, 9.39
7.27, -0.47, 51.55, 1.18, -0.31, 8.74
8.51, 5.10, 51.20, 0.93, 0.23, 8.51
9.39, 10.29, 51.09, 0.69, 0.78, 8.47
9.53, 13.67, 51.34, 0.58, 1.05, 8.58
9.67, 15.45, 51.95, -0.21, 1.21, 9.58
9.02, 13.94, 51.81, -0.59, 1.19, 10.65
6.99, 10.48, 51.21, -0.68, 1.03, 10.90
4.61, 7.67, 51.25, -0.66, 1.03, 10.87
3.29, 6.84, 51.55, -0.57, 0.99, 10.66
0.46, 5.59, 52.72, -0.15, 1.21, 10.40
-1.91, 3.46, 54.95, -0.18, 1.21, 10.91
-4.03, -1.24, 56.37, -0.54, 1.08, 11.06
-6.13, -6.86, 56.47, -0.61, 0.83, 11.66
-8.48, -11.11, 56.47, 0.17, 0.34, 10.94
-9.91, -12.37, 57.30, 0.24, 0.10, 10.86
-10.44, -12.62, 58.18, 0.38, 0.42, 10.22
-10.20, -11.45, 58.57, 0.51, 0.74, 10.17
-9.70, -9.74, 58.15, 0.73, 0.14, 9.67
-9.16, -6.89, 57.34, 0.94, -0.17, 9.63
-8.72, -3.66, 56.68, 1.06, -0.08, 9.91
-8.53, -0.37, 55.95, 1.05, -0.39, 9.68
-8.19, 1.11, 55.56, 0.96, -0.46, 9.64
-7.19, 3.56, 54.95, 0.98, 0.01, 9.90
-6.94, 5.34, 54.58, 0.91, -0.21, 9.59
-6.77, 7.42, 54.60, 0.87, -0.43, 9.74
-6.42, 7.68, 54.89, 0.26, -0.21, 9.67
-5.92, 5.85, 54.63, -0.14, -0.12, 10.08
-5.40, 2.95, 53.96, -0.31, -0.37, 9.89
-4.14, 0.66, 53.31, -0.20, -0.50, 9.72
-3.56, -1.08, 53.10, 0.17, -0.42, 9.64
-3.06, -1.74, 53.75, 0.63, -0.66, 8.92
-2.33, -1.61, 54.71, 0.58, -0.78, 8.83
-1.71, -2.11, 54.76, 0.55, -0.44, 8.48
-1.01, -0.96, 54.21, 0.13, -0.11, 8.42
-0.17, 0.91, 53.50, 0.30, -0.56, 8.04
0.33, 2.21, 53.29, 0.33, -0.69, 8.00
1.24, 4.70, 53.55, -0.07, -0.42, 8.85
1.66, 4.76, 54.17, -0.03, -0.54, 9.52
2.15, 2.88, 54.38, -0.25, -0.72, 9.56
2.60, -0.24, 53.93, -0.43, -0.19, 9.80
2.62, -2.06, 53.45, 0.02, -0.04, 9.16
3.13, 0.60, 53.78, 0.18, -0.07, 9.04
3.75, 2.90, 54.50, 0.22, 0.26, 9.65
4.15, 2.92, 54.49, -0.35, -0.06, 10.56
4.05, 1.48, 53.16, -0.34, -0.25, 10.87
3.96, -0.42, 51.86, 0.14, -0.26, 10.32
3.62, -0.34, 51.38, 0.54, -0.17, 10.27
3.39, 1.99, 51.98, 0.67, 0.15, 10.10
3.54, 3.72, 52.28, 0.11, 0.13, 10.35
3.49, 3.83, 52.10, 0.07, -0.08, 10.41
3.34, 4.06, 51.51, -0.20, 0.07, 10.55
3.20, 3.50, 50.99, -0.30, 0.53, 10.49
2.91, 2.79, 51.15, 0.17, 0.07, 10.07
2.26, 3.07, 52.57, 0.37, 0.03, 10.11
1.82, 2.82, 54.21, -0.09, 0.69, 10.34
1.13, 0.69, 54.70, -0.49, 0.57, 10.63
0.37, -1.96, 54.40, -0.31, 0.50, 9.64
-0.21, -1.37, 54.87, -0.02, 0.99, 9.23
-1.14, 0.64, 56.11, 0.24, 1.00, 9.53
-2.27, 1.44, 57.53, 0.03, 0.60, 9.90
-3.53, -0.41, 57.70, -0.22, 0.20, 10.69
-5.01, -4.00, 56.73, -0.22, 0.19, 10.31
-5.75, -5.67, 55.52, -0.20, 0.38, 9.97
-5.82, -5.78, 54.70, 0.13, 0.01, 9.61
-5.78, -4.90, 54.29, 0.22, -0.01, 9.44
-5.26, -2.24, 53.52, 0.12, -0.09, 9.60
-4.59, -0.64, 52.07, 0.27, -0.53, 10.03
-4.20, -0.49, 50.58, 0.20, -0.84, 9.93
-4.04, -0.31, 49.29, 0.48, -0.75, 9.67
-3.48, 1.26, 48.82, 0.41, -0.93, 9.39
-2.39, 3.13, 48.64, 0.02, -0.78, 9.62
-1.53, 2.85, 47.58, -0.31, -0.75, 10.17
-1.07, 1.23, 45.69, -0.53, -1.25, 9.98
-0.71, -0.44, 43.44, -0.37, -0.99, 9.76
-0.37, -1.77, 41.83, 0.11, -1.44, 9.67
0.08, -2.36, 40.44, -0.12, -1.51, 9.48
0.94, -2.45, 38.46, 0.15, -1.16, 9.29
1.35, -2.24, 37.58, 0.36, -1.15, 9.02
2.37, 0.31, 36.35, 0.61, -1.01, 8.67
3.23, 4.53, 35.97, 0.25, -0.34, 8.99
3.36, 6.98, 35.38, -0.25, -0.46, 9.34
3.17, 6.98, 34.26, -0.28, -1.06, 9.69
2.82, 5.71, 33.34, -0.33, -0.91, 9.91
2.17, 3.74, 32.78, -0.81, -0.73, 10.79
1.50, -0.02, 31.83, -0.72, -0.70, 10.52
1.60, -2.81, 30.99, -0.49, -0.41, 9.77
1.79, -2.78, 30.60, -0.31, -0.19, 9.63
1.59, -1.11, 30.52, -0.41, -0.32, 10.02
0.98, -0.68, 29.71, -0.47, -0.97, 10.03
0.72, -1.34, 29.11, -0.51, -0.94, 10.00
0.45, -3.14, 27.37, -1.06, -0.44, 10.51
-0.47, -5.00, 25.36, -0.48, -0.52, 10.28
-0.77, -6.07, 24.46, 0.09, -0.48, 9.61
-0.72, -6.29, 24.26, 0.33, -0.64, 9.69
-0.84, -5.04, 23.57, 0.23, -0.57, 9.34
-0.69, -3.33, 22.06, 0.19, -0.77, 9.46
0.02, -2.35, 20.18, 0.37, -0.83, 9.01
1.38, 0.35, 18.27, 0.29, -0.70, 9.08
2.54, 3.74, 16.94, 0.70, -0.45, 9.04
4.00, 6.71, 16.13, 0.55, -0.62, 9.35
4.49, 7.73, 15.79, 0.46, -0.77, 9.42
4.93, 9.26, 15.32, 0.56, -0.39, 9.83
4.74, 9.83, 15.35, 0.23, 0.23, 9.70
4.55, 9.71, 15.55, -0.17, 0.26, 9.92
3.98, 8.17, 16.20, -0.04, 0.69, 9.88
3.16, 6.48, 17.28, -0.14, 0.64, 10.22
2.17, 3.87, 18.46, -0.40, 0.52, 10.61
0.95, -0.08, 18.98, -0.66, 0.28, 10.74
-0.20, -4.43, 18.89, -0.22, 0.47, 10.49
-1.19, -6.98, 19.69, 0.25, 0.17, 10.26
-2.17, -7.57, 20.87, 0.28, 0.39, 9.99
-2.66, -7.37, 21.91, 0.67, 0.49, 9.42
-2.73, -5.57, 22.91, 0.54, -0.14, 9.43
-2.72, -4.62, 23.11, 0.47, -0.08, 9.64
-2.47, -3.55, 22.95, 0.28, -0.08, 9.67
-1.55, -2.75, 22.08, 0.02, -0.39, 9.97
-0.73, -2.20, 20.87, 0.52, -0.66, 9.23
0.72, 0.53, 20.28, 0.39, -0.57, 9.80
1.72, 2.64, 19.66, 0.12, -0.44, 9.54
2.52, 4.29, 19.00, -0.00, -0.33, 9.87
2.91, 4.97, 18.75, -0.08, -0.46, 9.64
3.17, 4.71, 18.50, -0.64, -0.34, 10.20
2.94, 3.09, 18.02, -0.82, -0.11, 10.38
2.41, 0.41, 17.78, -0.89, -0.19, 10.35
2.04, -2.39, 17.03, -0.77, -0.12, 10.25
1.58, -4.43, 16.56, -0.51, -0.14, 10.06
1.07, -4.60, 16.57, -0.03, 0.02, 9.64
0.91, -4.30, 16.68, 0.16, -0.17, 9.44
0.76, -3.30, 16.81, 0.13, -0.02, 9.66
0.45, -2.24, 16.56, -0.27, -0.13, 9.83
0.19, -0.82, 15.43, -0.34, -0.20, 9.80
-0.19, -0.44, 14.48, -0.21, -0.37, 9.66
-0.55, -0.36, 13.73, -0.07, -0.26, 9.92
-0.92, -0.63, 13.47, 0.15, -0.16, 9.99
-1.12, -1.14, 13.47, 0.07, -0.47, 9.94
-1.22, -1.80, 13.07, 0.19, -0.37, 9.90
-0.92, -0.94, 12.37, -0.22, -0.43, 9.88
-0.85, -0.32, 11.35, 0.08, -0.23, 9.80
-0.12, 0.60, 10.75, -0.17, -0.34, 9.80
0.40, 0.80, 10.03, -0.15, -0.03, 9.90
0.82, 0.94, 9.37, -0.17, -0.18, 10.11
0.85, 0.69, 9.06, -0.04, -0.23, 10.27
0.51, -0.11, 8.77, 0.14, -0.00, 9.90
0.11, 0.05, 9.03, 0.38, 0.11, 10.09
-0.53, 0.60, 9.87, 0.36, 0.33, 9.95
-1.23, 0.99, 10.63, 0.33, 0.14, 10.04
-2.07, 0.97, 11.15, 0.31, 0.22, 10.03
-2.77, 1.01, 10.99, -0.07, 0.40, 10.01
-3.50, 1.17, 10.78, 0.17, 0.50, 9.98
-4.21, 1.06, 11.28, 0.26, 0.29, 9.78
-4.70, 0.69, 12.10, 0.29, 0.37, 9.94
-5.04, -0.39, 12.79, 0.08, 0.14, 10.09
-5.33, -1.99, 12.84, 0.23, 0.26, 9.96
-5.57, -3.17, 12.95, 0.66, -0.16, 9.70
-5.42, -3.39, 13.49, 0.83, -0.15, 9.29
-5.04, -3.25, 13.71, 0.74, -0.11, 9.19
