Gyro X, Gyro Y, Gyro Z, Accel X, Accel Y, Accel Z
0.02, 0.02, -0.08, -0.02, 0.06, 9.87
-0.01, 0.00, -0.12, -0.00, 0.06, 9.84
-0.02, -0.06, -0.09, -0.03, 0.07, 9.85
-0.11, -0.02, 0.06, 0.00, 0.09, 9.82
-0.21, -0.05, 0.04, -0.06, 0.03, 9.78
-0.09, 0.04, 0.03, -0.01, 0.04, 9.81
-0.13, 0.07, 0.02, -0.02, 0.09, 9.82
-0.03, -0.15, 0.00, 0.01, 0.08, 9.74
-0.05, -0.05, -0.11, -0.01, 0.08, 9.79
-0.13, 0.05, -0.07, -0.06, 0.03, 9.85
-0.04, -0.05, -0.01, -0.01, 0.03, 9.79
-0.12, 0.00, 0.05, -0.08, 0.08, 9.80
-0.11, -0.12, 0.07, -0.03, 0.03, 9.82
-0.04, -0.09, 0.06, -0.03, 0.05, 9.78
-0.04, -0.06, -0.01, -0.03, 0.05, 9.77
-0.01, 0.10, -0.05, -0.02, 0.08, 9.71
-0.05, 0.07, -0.02, 0.03, 0.10, 9.80
-0.10, 0.02, -0.13, -0.05, 0.07, 9.86
-0.07, 0.05, -0.08, -0.02, 0.03, 9.84
-0.09, 0.08, 0.08, -0.03, 0.09, 9.85
-0.10, -0.06, -0.03, -0.06, 0.04, 9.76
-0.05, -0.11, 0.01, -0.02, 0.08, 9.85
0.01, -0.09, 0.02, -0.02, 0.08, 9.79
-0.05, -0.03, 0.11, -0.04, 0.05, 9.76
-0.21, -0.08, -0.07, -0.04, 0.06, 9.85
-0.11, -0.06, -0.11, -0.05, 0.07, 9.80
0.01, -0.02, -0.08, -0.04, 0.06, 9.81
-0.11, -0.06, -0.08, -0.03, 0.07, 9.85
-0.11, -0.04, 0.01, -0.04, 0.04, 9.78
-0.08, 0.06, -0.01, 0.00, 0.08, 9.85
-0.08, 0.04, 0.05, -0.03, 0.06, 9.78
0.03, 0.01, 0.05, -0.03, 0.11, 9.79
-0.01, -0.20, -0.05, 0.04, 0.09, 9.79
-0.05, -0.07, -0.06, -0.03, 0.03, 9.80
-0.11, -0.05, 0.04, -0.01, 0.11, 9.82
-0.08, -0.02, -0.04, -0.03, 0.07, 9.82
-0.14, 0.02, -0.06, -0.01, 0.07, 9.76
-0.06, -0.02, -0.03, -0.05, 0.06, 9.79
-0.14, 0.03, 0.08, -0.03, 0.09, 9.77
-0.12, 0.08, 0.00, -0.03, 0.06, 9.81
-0.09, 0.06, 0.01, 0.03, 0.06, 9.84
-0.08, 0.04, 0.07, 0.01, 0.05, 9.75
-0.08, 0.01, 0.10, 0.03, 0.05, 9.78
-0.07, 0.02, -0.02, -0.02, 0.08, 9.86
-0.09, -0.05, -0.02, -0.02, 0.11, 9.84
-0.08, 0.02, 0.00, -0.01, 0.06, 9.75
-0.11, -0.05, 0.11, -0.03, 0.07, 9.81
-0.10, -0.04, -0.05, -0.02, 0.06, 9.84
-0.01, -0.10, -0.11, -0.01, -0.01, 9.85
-0.03, -0.05, -0.04, 0.00, 0.05, 9.83
-0.11, 0.10, -0.06, 0.03, 0.05, 9.85
-0.03, 0.22, -0.02, -0.03, 0.04, 9.82
-0.06, -0.05, 0.00, 0.03, 0.10, 9.86
-0.15, 0.00, -0.03, -0.02, 0.11, 9.82
-0.13, 0.03, -0.03, -0.02, 0.12, 9.80
-0.17, -0.02, 0.04, -0.02, 0.10, 9.80
-0.03, -0.01, 0.06, 0.00, 0.08, 9.82
-0.03, 0.07, 0.02, -0.01, 0.05, 9.88
-0.02, -0.04, 0.02, -0.05, 0.07, 9.86
-0.14, -0.10, -0.05, -0.01, 0.09, 9.86
-0.14, -0.03, -0.05, 0.02, 0.07, 9.81
-0.05, -0.04, 0.03, -0.01, 0.10, 9.78
-0.02, 0.08, -0.05, -0.02, 0.10, 9.76
-0.07, 0.07, -0.11, -0.00, 0.08, 9.75
-0.04, 0.05, -0.08, -0.03, 0.08, 9.84
-0.08, 0.14, 0.08, -0.04, 0.06, 9.79
0.02, 0.15, 0.14, 0.05, 0.06, 9.84
-0.05, -0.02, 0.01, 0.02, 0.07, 9.82
-0.07, 0.05, -0.06, -0.04, 0.09, 9.76
0.05, 0.05, -0.05, -0.03, 0.08, 9.84
-0.06, -0.07, -0.11, -0.05, 0.07, 9.81
-0.02, 0.12, -0.14, -0.04, 0.04, 9.81
-0.14, 0.02, -0.04, -0.02, 0.08, 9.84
-0.07, 0.01, -0.05, 0.00, 0.06, 9.84
0.02, -0.08, 0.02, -0.00, 0.08, 9.80
-0.02, -0.03, -0.06, -0.05, 0.06, 9.78
-0.10, -0.08, -0.05, -0.06, 0.05, 9.83
-0.06, 0.01, 0.11, -0.01, 0.08, 9.80
-0.05, 0.11, 0.04, -0.03, 0.08, 9.80
-0.01, 0.02, -0.04, -0.01, 0.05, 9.83
-0.01, -0.01, -0.01, -0.00, 0.12, 9.84
-0.11, -0.06, -0.06, -0.00, 0.08, 9.85
-0.07, -0.07, 0.02, -0.00, 0.03, 9.79
-0.10, -0.01, 0.01, -0.04, 0.05, 9.78
-0.17, 0.06, 0.02, -0.02, 0.05, 9.81
-0.01, 0.00, 0.06, -0.03, 0.05, 9.84
-0.08, -0.05, 0.04, -0.01, 0.07, 9.83
-0.14, -0.06, -0.06, -0.02, 0.05, 9.84
-0.14, -0.01, 0.01, 0.00, 0.08, 9.80
-0.02, 0.08, 0.07, 0.03, 0.08, 9.78
-0.06, 0.11, 0.16, 0.01, 0.06, 9.73
-0.04, 0.11, 0.04, -0.01, 0.07, 9.83
-0.04, 0.07, -0.08, 0.00, 0.10, 9.81
0.02, -0.05, 0.01, 0.02, 0.10, 9.84
-0.02, 0.05, -0.09, -0.00, 0.03, 9.84
-0.04, 0.02, -0.02, -0.04, 0.07, 9.82
-0.05, -0.02, 0.06, -0.03, 0.06, 9.81
-0.12, -0.03, 0.01, 0.02, 0.10, 9.81
-0.18, 0.03, 0.06, -0.01, 0.06, 9.84
-0.05, 0.02, 0.04, -0.04, 0.01, 9.79
0.04, -0.01, 0.05, -0.02, 0.07, 9.86
-0.11, 0.10, 0.02, -0.00, 0.08, 9.84
-0.05, 0.14, 0.02, 0.00, 0.08, 9.83
-0.07, -0.02, 0.02, -0.01, 0.08, 9.83
-0.02, 0.05, 0.03, -0.01, 0.06, 9.84
-0.09, 0.06, -0.02, -0.04, 0.09, 9.79
-0.01, 0.11, 0.00, -0.02, 0.09, 9.83
0.02, 0.04, -0.04, -0.01, 0.08, 9.78
-0.13, 0.11, 0.09, 0.02, 0.09, 9.73
-0.11, -0.02, -0.03, 0.06, 0.07, 9.84
-0.01, -0.05, 0.04, -0.00, 0.03, 9.87
-0.04, -0.08, -0.09, 0.00, 0.10, 9.83
-0.06, -0.12, -0.02, -0.04, 0.06, 9.81
-0.02, -0.06, -0.07, 0.01, 0.05, 9.87
-0.10, -0.06, 0.03, -0.03, 0.04, 9.79
-0.17, -0.11, -0.01, 0.01, 0.08, 9.76
-0.16, 0.01, -0.03, -0.01, 0.03, 9.80
-0.15, -0.09, -0.02, -0.04, 0.05, 9.78
-0.02, 0.18, 0.02, -0.04, 0.08, 9.76
-0.11, 0.02, 0.06, -0.02, 0.06, 9.83
-0.11, -0.03, -0.06, -0.02, 0.05, 9.79
0.03, -0.01, -0.14, -0.03, 0.07, 9.80
0.07, -0.01, -0.02, -0.00, 0.02, 9.85
0.08, 0.10, 0.04, 0.03, 0.04, 9.84
0.00, 0.11, 0.06, 0.01, 0.05, 9.79
0.00, 0.05, -0.02, 0.03, 0.05, 9.84
0.03, -0.02, -0.09, -0.04, 0.03, 9.79
-0.11, 0.11, 0.08, -0.04, 0.10, 9.80
-0.03, 0.07, 0.21, -0.06, 0.12, 9.81
-0.08, -0.03, 0.07, 0.02, 0.08, 9.85
-0.21, -0.18, -0.05, 0.03, 0.06, 9.84
-0.05, 0.06, -0.04, -0.04, 0.06, 9.84
-0.04, 0.07, 0.03, -0.05, 0.06, 9.79
-0.20, -0.05, 0.02, -0.03, 0.07, 9.82
-0.12, -0.15, 0.00, -0.06, 0.08, 9.76
-0.11, -0.03, 0.01, -0.01, 0.12, 9.80
-0.11, -0.08, -0.04, -0.02, 0.06, 9.80
-0.07, -0.02, -0.05, 0.00, 0.07, 9.81
-0.08, -0.05, -0.08, -0.03, 0.07, 9.82
-0.08, 0.21, -0.02, -0.03, 0.04, 9.83
-0.14, 0.03, -0.05, 0.03, 0.06, 9.77
-0.18, 0.06, 0.05, 0.00, 0.05, 9.83
-0.04, 0.06, 0.02, -0.01, 0.07, 9.87
-0.10, 0.09, 0.12, -0.02, 0.08, 9.80
-0.17, -0.06, 0.10, -0.03, 0.07, 9.84
-0.09, -0.08, 0.12, 0.03, 0.03, 9.78
-0.11, 0.14, 0.02, 0.00, 0.09, 9.78
0.02, 0.08, -0.11, 0.02, 0.06, 9.84
-0.08, 0.04, -0.17, 0.00, 0.05, 9.81
-0.19, 0.18, -0.11, -0.05, 0.05, 9.75
-0.02, 0.05, -0.06, -0.08, 0.09, 9.80
-0.02, 0.08, 0.04, -0.03, 0.06, 9.83
-0.14, 0.13, -0.11, -0.04, 0.08, 9.84
-0.19, 0.02, 0.01, 0.04, 0.14, 9.79
-0.06, 0.00, 0.09, -0.02, 0.05, 9.76
-0.14, 0.06, 0.04, -0.00, 0.13, 9.79
-0.14, 0.04, 0.06, 0.07, 0.10, 9.81
-0.13, -0.02, 0.05, -0.03, 0.05, 9.85
-0.05, 0.08, -0.02, -0.02, 0.05, 9.81
-0.02, 0.01, -0.04, 0.02, 0.09, 9.84
-0.02, -0.05, 0.02, -0.06, 0.07, 9.89
-0.08, -0.08, 0.09, -0.04, 0.10, 9.79
-0.02, -0.05, 0.02, -0.04, 0.07, 9.69
-0.04, 0.07, 0.08, -0.03, 0.07, 9.84
-0.08, -0.03, -0.09, -0.05, 0.08, 9.81
-0.01, -0.21, 0.09, -0.05, 0.13, 9.83
-0.01, 0.03, 0.02, -0.02, 0.04, 9.83
-0.13, 0.04, 0.05, -0.03, 0.06, 9.86
-0.04, -0.02, -0.03, -0.03, 0.09, 9.82
-0.18, 0.05, -0.02, -0.00, 0.10, 9.83
-0.12, -0.05, 0.11, -0.03, 0.07, 9.77
-0.05, 0.07, 0.07, -0.01, 0.10, 9.83
-0.02, 0.08, -0.04, -0.01, 0.03, 9.84
-0.03, 0.01, 0.07, -0.06, 0.12, 9.81
-0.05, 0.08, -0.01, -0.03, 0.12, 9.82
0.06, 0.02, 0.00, -0.01, 0.07, 9.84
0.08, 0.04, 0.16, 0.01, 0.05, 9.76
-0.02, 0.14, 0.09, -0.05, 0.07, 9.81
-0.07, -0.06, -0.01, -0.09, 0.03, 9.78
-0.02, -0.06, 0.10, -0.06, 0.09, 9.83
-0.03, -0.04, -0.08, -0.03, 0.10, 9.80
0.02, -0.01, -0.02, 0.03, 0.02, 9.80
-0.09, -0.06, -0.02, 0.02, 0.00, 9.77
-0.08, -0.10, -0.02, -0.04, 0.06, 9.80
-0.18, 0.12, -0.03, -0.03, 0.10, 9.82
-0.08, -0.01, -0.06, -0.02, 0.08, 9.79
0.05, -0.07, 0.01, 0.00, 0.08, 9.89
-0.08, 0.02, 0.00, -0.01, 0.05, 9.80
-0.04, 0.09, 0.02, -0.02, 0.03, 9.80
-0.01, 0.11, 0.08, -0.05, 0.10, 9.86
-0.26, 0.00, -0.07, -0.02, 0.09, 9.89
-0.11, -0.08, -0.15, -0.01, 0.06, 9.85
-0.07, 0.02, -0.02, -0.02, 0.09, 9.80
-0.05, 0.03, -0.06, -0.02, 0.07, 9.90
0.05, -0.03, 0.04, 0.00, 0.05, 9.89
-0.05, -0.11, -0.09, -0.04, 0.11, 9.81
-0.11, -0.01, 0.02, -0.03, 0.04, 9.83
-0.05, -0.07, -0.02, -0.00, 0.08, 9.80
-0.03, -0.14, -0.03, -0.03, 0.05, 9.79
-0.08, 0.11, 0.02, -0.03, 0.04, 9.83
-0.07, -0.05, -0.08, 0.03, 0.07, 9.82
-0.11, -0.03, -0.01, -0.00, 0.07, 9.78
-0.08, -0.05, 0.04, -0.01, 0.07, 9.88
-0.10, -0.02, 0.02, -0.04, 0.10, 9.77
0.06, -0.05, -0.03, 0.02, 0.02, 9.87
0.02, 0.13, -0.04, -0.03, 0.03, 9.70
-0.01, -0.05, -0.01, 0.00, 0.06, 9.77
-0.04, -0.04, 0.05, -0.02, 0.06, 9.83
-0.08, -0.02, 0.08, 0.01, 0.08, 9.79
-0.08, -0.02, -0.14, -0.02, 0.11, 9.79
0.00, -0.05, -0.12, -0.02, 0.10, 9.83
-0.03, -0.05, 0.06, -0.02, 0.08, 9.83
-0.06, 0.04, -0.06, -0.06, 0.02, 9.77
-0.13, 0.10, -0.07, -0.02, 0.11, 9.83
-0.02, 0.00, 0.08, -0.05, 0.09, 9.82
-0.11, 0.08, 0.02, -0.01, 0.07, 9.80
0.00, 0.07, 0.04, -0.04, 0.07, 9.82
-0.03, -0.11, 0.02, -0.07, 0.09, 9.81
-0.19, -0.03, 0.07, -0.05, 0.05, 9.84
-0.08, 0.05, -0.02, -0.03, 0.08, 9.80
-0.02, 0.11, -0.01, -0.03, 0.05, 9.82
-0.13, -0.05, -0.05, -0.00, 0.05, 9.74
-0.06, 0.01, -0.18, -0.02, 0.09, 9.76
-0.03, 0.00, -0.10, -0.04, 0.02, 9.86
-0.13, 0.14, 0.02, -0.04, 0.08, 9.83
-0.12, 0.01, 0.02, -0.03, 0.11, 9.85
-0.14, -0.03, 0.01, -0.01, 0.07, 9.82
-0.05, 0.09, 0.02, 0.01, 0.06, 9.85
0.00, -0.07, -0.05, -0.01, 0.05, 9.76
-0.05, -0.10, -0.07, -0.02, 0.03, 9.83
0.02, -0.05, 0.08, -0.01, 0.12, 9.80
-0.07, 0.08, 0.08, -0.04, 0.09, 9.76
-0.01, 0.05, 0.01, 0.02, 0.06, 9.79
-0.08, -0.02, 0.02, 0.00, 0.10, 9.86
-0.08, -0.05, 0.05, 0.00, 0.09, 9.83
-0.08, -0.02, 0.07, -0.02, 0.04, 9.75
-0.01, 0.00, -0.10, 0.02, 0.05, 9.82
-0.05, 0.07, -0.14, 0.02, 0.07, 9.82
-0.01, 0.08, -0.05, -0.02, 0.11, 9.80
-0.06, 0.02, 0.11, -0.02, 0.06, 9.75
-0.20, 0.16, -0.04, -0.06, 0.03, 9.84
-0.14, -0.11, 0.03, -0.06, 0.07, 9.80
-0.17, 0.07, 0.00, 0.03, 0.07, 9.76
-0.04, 0.04, 0.05, -0.01, 0.05, 9.79
-0.01, 0.01, 0.19, -0.02, 0.10, 9.78
-0.08, 0.02, 0.02, 0.02, 0.11, 9.79
-0.04, -0.02, 0.08, -0.01, 0.12, 9.82
-0.02, 0.07, -0.03, -0.03, 0.07, 9.76
-0.07, 0.11, 0.00, -0.03, 0.09, 9.84
-0.14, 0.03, -0.12, -0.02, 0.09, 9.75
-0.06, 0.05, 0.09, -0.01, 0.06, 9.82
-0.12, -0.11, 0.06, -0.01, 0.06, 9.78
-0.07, -0.05, -0.06, -0.04, 0.08, 9.73
0.05, -0.02, -0.03, -0.06, 0.06, 9.85
-0.08, 0.05, 0.03, -0.06, 0.08, 9.86
-0.01, 0.09, -0.07, 0.01, 0.11, 9.83
0.00, 0.14, -0.05, 0.00, 0.09, 9.85
-0.11, 0.02, -0.03, -0.02, 0.06, 9.84
-0.12, 0.10, 0.10, -0.01, 0.04, 9.78
-0.07, 0.14, 0.01, -0.04, 0.07, 9.77
-0.05, 0.08, 0.08, -0.02, 0.09, 9.80
-0.13, -0.04, 0.01, 0.02, 0.10, 9.80
-0.14, -0.10, 0.04, -0.02, 0.08, 9.76
-0.11, 0.02, -0.08, 0.04, 0.12, 9.89
-0.10, 0.02, -0.11, 0.01, 0.08, 9.82
-0.02, 0.14, 0.07, 0.03, 0.03, 9.82
-0.05, 0.00, 0.11, -0.01, 0.04, 9.81
-0.09, -0.04, 0.07, -0.01, 0.04, 9.87
0.02, 0.02, 0.01, -0.03, 0.09, 9.86
-0.01, -0.11, -0.14, -0.04, 0.06, 9.86
0.08, 0.06, 0.01, -0.04, 0.11, 9.84
0.05, 0.11, -0.01, -0.04, 0.09, 9.81
0.11, 0.15, -0.04, -0.06, 0.06, 9.80
-0.02, -0.14, -0.04, -0.05, 0.05, 9.82
0.07, -0.15, -0.10, 0.01, 0.06, 9.78
0.08, -0.04, -0.11, -0.01, 0.09, 9.79
-0.13, 0.18, -0.05, -0.03, 0.10, 9.77
-0.18, 0.04, 0.02, -0.03, 0.08, 9.77
-0.22, -0.08, 0.02, 0.00, 0.08, 9.79
-0.24, -0.05, 0.05, -0.02, 0.12, 9.70
-0.27, 0.05, 0.02, -0.03, 0.07, 9.84
-0.21, -0.11, 0.02, 0.00, 0.08, 9.79
-0.27, 0.01, 0.05, -0.03, 0.06, 9.77
-0.18, 0.04, 0.11, -0.01, 0.03, 9.77
-0.10, 0.18, 0.02, -0.03, 0.07, 9.78
-0.06, 0.08, 0.05, -0.01, 0.07, 9.76
0.11, 0.12, -0.01, -0.02, 0.08, 9.80
-0.02, 0.06, 0.02, -0.02, 0.09, 9.85
0.05, 0.02, 0.11, 0.01, 0.05, 9.80
0.15, 0.08, 0.08, -0.03, 0.05, 9.83
0.21, 0.01, -0.06, -0.04, 0.06, 9.80
0.00, -0.02, -0.14, -0.07, 0.10, 9.83
0.10, 0.00, -0.05, -0.02, 0.04, 9.81
0.02, -0.18, -0.08, -0.03, 0.04, 9.85
-0.02, 0.10, 0.13, -0.02, 0.03, 9.84
-0.04, 0.12, 0.02, -0.03, 0.09, 9.90
-0.13, 0.12, 0.00, -0.03, 0.04, 9.86
0.02, 0.12, -0.07, 0.02, 0.01, 9.79
-0.10, 0.05, 0.18, 0.01, 0.02, 9.82
-0.25, 0.03, -0.09, -0.01, 0.07, 9.84
-0.22, -0.14, 0.10, -0.02, 0.05, 9.81
-0.21, 0.05, 0.03, -0.03, 0.09, 9.82
-0.24, -0.05, 0.00, 0.00, 0.08, 9.75
-0.16, -0.08, -0.02, -0.06, 0.08, 9.74
-0.14, -0.10, -0.03, 0.01, 0.04, 9.75
-0.17, -0.02, 0.01, -0.01, 0.07, 9.84
0.01, 0.07, 0.05, 0.02, 0.06, 9.75
-0.05, 0.02, 0.12, -0.02, 0.07, 9.84
0.01, -0.01, 0.05, -0.02, 0.09, 9.77
0.04, 0.07, -0.08, -0.02, 0.09, 9.82
-0.06, -0.02, -0.02, -0.01, 0.09, 9.74
0.05, 0.11, -0.15, -0.03, 0.09, 9.72
0.15, 0.08, -0.02, -0.04, 0.06, 9.84
0.04, 0.10, -0.02, -0.09, 0.08, 9.88
0.02, -0.12, -0.04, -0.09, 0.03, 9.79
0.05, 0.04, -0.03, -0.01, 0.04, 9.87
0.06, 0.00, 0.03, -0.02, 0.04, 9.87
0.04, -0.05, -0.09, 0.00, 0.03, 9.89
-0.08, -0.06, -0.01, -0.01, 0.03, 9.91
-0.18, 0.03, 0.00, -0.03, 0.05, 9.83
-0.13, -0.02, 0.03, 0.01, 0.08, 9.78
-0.18, 0.09, -0.08, -0.01, 0.07, 9.89
-0.24, 0.09, -0.08, -0.01, 0.04, 9.83
-0.13, 0.00, -0.11, -0.06, 0.06, 9.79
-0.10, 0.03, -0.02, -0.05, 0.11, 9.76
-0.05, 0.02, -0.10, -0.01, 0.13, 9.81
-0.01, -0.02, -0.03, -0.02, 0.05, 9.78
0.05, -0.03, -0.02, -0.03, 0.09, 9.79
0.12, 0.00, 0.05, 0.00, 0.11, 9.81
0.11, 0.11, 0.02, -0.05, 0.08, 9.77
0.07, -0.05, -0.03, -0.02, 0.09, 9.75
0.02, -0.05, -0.10, -0.05, 0.12, 9.81
-0.08, -0.08, -0.05, 0.01, 0.13, 9.80
-0.08, -0.09, -0.13, -0.02, 0.12, 9.84
-0.22, -0.05, -0.05, -0.02, 0.08, 9.80
-0.06, 0.06, -0.11, 0.01, 0.05, 9.87
-0.08, 0.12, -0.08, 0.01, 0.07, 9.85
-0.07, -0.03, -0.19, 0.03, 0.07, 9.86
0.01, 0.00, -0.03, -0.02, 0.05, 9.80
0.00, 0.14, 0.00, 0.01, 0.09, 9.82
0.06, 0.24, -0.02, -0.02, 0.06, 9.92
-0.11, 0.07, 0.10, -0.02, 0.07, 9.89
-0.02, -0.12, -0.02, -0.03, 0.07, 9.89
-0.24, -0.10, -0.10, -0.05, 0.07, 9.83
-0.14, -0.22, -0.13, -0.04, 0.06, 9.90
-0.29, -0.13, -0.09, 0.00, 0.08, 9.85
-0.29, -0.11, 0.02, 0.02, 0.06, 9.83
-0.24, -0.01, 0.09, 0.01, 0.02, 9.78
-0.25, 0.11, 0.04, 0.03, 0.09, 9.77
-0.24, 0.14, -0.02, 0.02, 0.07, 9.81
-0.15, 0.19, -0.04, -0.02, 0.07, 9.82
-0.12, 0.02, -0.01, -0.04, 0.05, 9.77
-0.05, 0.04, -0.05, -0.03, 0.04, 9.83
-0.18, 0.06, 0.02, -0.03, 0.07, 9.81
-0.08, 0.02, 0.15, -0.03, 0.08, 9.76
0.05, -0.20, -0.10, -0.06, 0.03, 9.70
0.08, -0.14, -0.11, -0.02, 0.05, 9.78
0.11, -0.06, 0.10, -0.01, 0.06, 9.85
0.22, -0.05, 0.01, -0.01, 0.07, 9.77
0.22, -0.07, 0.01, -0.01, 0.05, 9.82
0.22, 0.03, 0.02, -0.02, 0.04, 9.80
0.15, -0.02, -0.03, 0.01, 0.07, 9.83
0.11, 0.02, 0.02, -0.02, 0.09, 9.84
0.20, 0.14, -0.06, -0.04, 0.07, 9.81
0.08, 0.07, 0.02, -0.03, 0.07, 9.86
0.02, 0.05, 0.04, -0.02, 0.06, 9.87
-0.04, -0.03, -0.07, -0.03, 0.06, 9.84
-0.10, -0.02, -0.11, -0.03, 0.09, 9.79
0.01, 0.00, -0.05, -0.05, 0.07, 9.81
-0.03, -0.05, -0.04, -0.06, 0.08, 9.79
-0.08, -0.14, -0.02, -0.02, 0.10, 9.85
-0.13, -0.16, -0.04, 0.01, 0.12, 9.83
-0.02, -0.08, 0.02, 0.01, 0.08, 9.82
-0.05, -0.10, -0.11, -0.02, 0.06, 9.85
-0.14, -0.15, -0.08, -0.03, 0.09, 9.80
-0.09, 0.02, 0.07, -0.01, 0.11, 9.80
-0.16, 0.02, -0.11, 0.02, 0.11, 9.85
-0.21, 0.16, -0.08, 0.00, 0.09, 9.74
-0.11, 0.11, -0.05, 0.01, 0.08, 9.78
-0.21, -0.11, 0.05, -0.01, 0.07, 9.80
-0.29, -0.06, -0.07, -0.03, 0.08, 9.76
-0.05, 0.05, -0.06, -0.00, 0.05, 9.80
-0.02, 0.11, -0.13, 0.04, 0.05, 9.75
-0.16, 0.00, 0.01, 0.02, 0.06, 9.77
-0.04, 0.01, -0.12, -0.07, 0.05, 9.80
-0.05, 0.06, -0.06, -0.04, 0.07, 9.82
-0.04, -0.08, -0.02, -0.01, 0.03, 9.78
0.07, -0.08, 0.07, -0.03, 0.07, 9.85
0.00, -0.12, 0.09, -0.07, 0.03, 9.84
-0.05, -0.04, 0.03, -0.03, 0.05, 9.84
0.02, -0.18, 0.13, -0.03, 0.05, 9.81
-0.01, -0.04, -0.01, -0.03, 0.06, 9.83
0.05, -0.02, 0.08, -0.07, 0.06, 9.80
-0.01, -0.04, 0.09, 0.01, 0.09, 9.88
0.01, 0.08, -0.14, -0.05, 0.08, 9.84
-0.11, 0.17, 0.05, -0.07, 0.05, 9.81
-0.01, -0.03, 0.08, -0.03, 0.01, 9.82
0.01, -0.02, 0.01, -0.04, 0.09, 9.82
-0.07, -0.03, -0.02, -0.02, 0.08, 9.78
-0.11, 0.00, 0.02, 0.01, 0.09, 9.81
-0.07, -0.04, -0.06, 0.05, 0.04, 9.80
-0.03, -0.11, -0.08, -0.01, 0.09, 9.82
-0.06, -0.05, -0.01, 0.03, 0.07, 9.79
-0.14, 0.01, 0.05, 0.01, 0.06, 9.76
-0.02, -0.12, 0.01, 0.01, 0.08, 9.80
-0.13, 0.08, -0.06, -0.05, 0.04, 9.79
0.02, 0.03, -0.08, -0.06, 0.06, 9.78
-0.06, 0.03, 0.06, -0.02, 0.03, 9.79
-0.02, -0.09, 0.09, 0.02, 0.05, 9.85
0.03, -0.01, -0.01, -0.05, 0.06, 9.83
0.09, -0.10, 0.05, -0.04, 0.11, 9.74
0.02, -0.02, 0.02, -0.02, 0.04, 9.76
0.01, -0.05, 0.01, -0.01, 0.08, 9.82
0.17, 0.08, 0.06, -0.02, 0.09, 9.86
0.02, 0.10, 0.17, 0.01, 0.07, 9.89
-0.13, 0.02, 0.05, -0.05, 0.09, 9.84
-0.07, 0.10, 0.02, -0.01, 0.06, 9.80
-0.08, 0.10, -0.07, -0.04, 0.06, 9.81
-0.10, -0.01, -0.04, 0.01, 0.05, 9.85
-0.10, -0.08, 0.09, -0.03, 0.07, 9.83
-0.10, -0.06, 0.05, -0.01, 0.08, 9.85
-0.08, 0.02, -0.08, -0.04, 0.07, 9.90
-0.10, -0.02, -0.07, -0.06, 0.03, 9.75
-0.15, -0.08, 0.04, -0.06, 0.06, 9.77
-0.10, -0.12, -0.04, -0.04, 0.08, 9.80
-0.18, -0.11, -0.11, -0.01, 0.03, 9.82
-0.18, -0.01, -0.14, -0.02, 0.02, 9.86
-0.21, -0.02, -0.06, 0.01, 0.06, 9.78
-0.14, 0.03, -0.02, -0.03, 0.06, 9.81
-0.06, 0.07, 0.06, -0.01, 0.05, 9.81
0.08, 0.02, 0.04, 0.01, 0.08, 9.84
-0.04, 0.07, 0.02, -0.05, 0.06, 9.82
-0.04, 0.00, -0.15, -0.03, 0.08, 9.78
-0.08, 0.00, -0.04, -0.02, 0.06, 9.79
0.04, -0.02, -0.11, -0.01, 0.10, 9.82
0.00, 0.03, 0.03, -0.02, 0.09, 9.77
0.01, -0.01, 0.09, 0.01, 0.06, 9.84
0.06, -0.02, 0.13, -0.03, 0.09, 9.79
0.09, 0.08, 0.07, -0.01, 0.02, 9.87
-0.05, 0.01, 0.08, 0.00, 0.07, 9.85
-0.18, 0.08, 0.14, 0.05, 0.03, 9.80
-0.10, 0.08, -0.02, -0.05, 0.04, 9.79
0.12, 0.02, -0.06, -0.03, 0.05, 9.83
0.02, 0.05, -0.02, 0.01, 0.05, 9.85
0.02, 0.08, -0.02, -0.01, 0.10, 9.86
-0.14, 0.01, 0.00, -0.02, 0.05, 9.86
-0.11, 0.14, 0.02, 0.01, 0.07, 9.80
-0.17, -0.14, 0.02, -0.02, 0.05, 9.85
-0.11, -0.05, -0.01, -0.02, 0.05, 9.84
0.02, -0.07, 0.04, 0.01, 0.03, 9.82
-0.05, 0.02, 0.01, -0.02, 0.06, 9.80
-0.11, 0.03, -0.02, -0.02, 0.08, 9.86
-0.09, 0.05, 0.01, -0.02, 0.07, 9.80
-0.08, -0.08, 0.04, -0.00, 0.05, 9.84
-0.04, 0.01, 0.11, 0.01, 0.08, 9.87
-0.13, -0.02, -0.08, -0.03, 0.10, 9.80
-0.13, -0.02, -0.02, -0.02, 0.06, 9.79
-0.07, -0.05, -0.13, -0.01, 0.04, 9.80
-0.08, 0.05, -0.10, 0.00, 0.10, 9.79
-0.10, -0.11, 0.03, -0.01, 0.10, 9.84
0.00, 0.08, -0.04, 0.02, 0.08, 9.86
-0.02, -0.02, 0.04, 0.06, 0.05, 9.75
-0.04, 0.02, 0.08, 0.00, 0.06, 9.79
-0.01, 0.03, -0.08, 0.03, 0.08, 9.75
0.04, -0.13, -0.08, -0.02, 0.09, 9.81
-0.05, 0.07, -0.10, 0.02, 0.06, 9.83
-0.03, 0.07, -0.05, 0.00, 0.07, 9.90
-0.06, -0.10, -0.08, 0.01, 0.04, 9.78
